Symbol,Num,Max,Mean,Std
BCD/LIT,0,1,1,0
BCD/LOKA,0,1,1,0
BCD/LOOM,0,1,1,0
BCD/LPT,0,1,1,0
BCD/LRC,0,1.0119718309859156,1.000858821274536,0.0008344672724653881
BCD/LSK,2,1.041708542713568,1.0023584837925035,0.0020434235870903108
BCD/LTC,0,1.0070250458155163,1.0003319616856057,0.0003171599009811966
BCD/LTO,0,1,1,0
BCD/LUNA,0,1,1,0
BCD/LUNC,0,1,1,0
BCD/MAGIC,0,1,1,0
BCD/MANA,0,1.009634684865516,1.0005671858540337,0.0005379723819450165
BCD/MATIC,0,1.0050505050505047,1.0005889327259156,0.00047814088853700396
BCD/MBOX,0,1,1,0
BCD/MC,0,1,1,0
BCD/MDT,0,1,1,0
BCD/MDX,0,1,1,0
BCD/MINA,0,1,1,0
BCD/MITH,0,1,1,0
BCD/MKR,0,1,1,0
BCD/MLN,0,1,1,0
BCD/MOB,0,1,1,0
BCD/MOVR,0,1,1,0
BCD/MTL,0,1,1,0
BCD/MULTI,0,1,1,0
BCD/NAS,0,1,1,0
BCD/NEAR,0,1.0154769046190764,1.0004888893380854,0.0005257063442000863
BCD/NEBL,0,1,1,0
BCD/NEO,0,1.014705882352941,1.0012007684637396,0.0014019164445186502
BCD/NEXO,0,1,1,0
BCD/NKN,0,1,1,0
BCD/NMR,0,1,1,0
BCD/NULS,1,1.0309734513274336,1.0029986120959178,0.0024236795644208948
BCD/OAX,0,1,1,0
BCD/OCEAN,0,1,1,0
BCD/OG,0,1,1,0
BCD/OGN,0,1,1,0
BCD/OKB,0,1,1,0
BCD/OKT,0,1,1,0
BCD/OM,0,1,1,0
BCD/OMG,0,1.0251968503937008,1.0012902091204126,0.0014120178269585062
BCD/ONE,0,1,1,0
BCD/ONG,0,1,1,0
BCD/ONT,3,1.0414893617021277,1.0036372054773004,0.002867848873339849
BCD/OP,0,1,1,0
BCD/ORN,0,1,1,0
BCD/OSMO,0,1,1,0
BCD/OXT,0,1,1,0
BCD/PAXG,0,1,1,0
BCD/PEOPLE,2,1.034440793476938,1.0047801411038024,0.004087082156865527
BCD/PERP,0,1,1,0
BCD/PHA,4,1.0515021459227467,1.003071413304096,0.0026378163781233185
BCD/PHB,0,1,1,0
BCD/PIVX,0,1,1,0
BCD/PLA,0,1,1,0
BCD/POLS,0,1,1,0
BCD/POLYX,0,1,1,0
BCD/POND,0,1,1,0
BCD/PORTO,0,1,1,0
BCD/POWR,0,1,1,0
BCD/PROM,0,1,1,0
BCD/PSG,0,1,1,0
BCD/PST,0,1,1,0
BCD/PYR,0,1,1,0
BCD/QI,0,1,1,0
BCD/QKC,0,1,1,0
BCD/QLC,0,1,1,0
BCD/QNT,0,1,1,0
BCD/QTUM,0,1.0173267326732673,1.0012566676836918,0.0011967631812748048
BCD/QUICK,0,1,1,0
BCD/RAD,0,1,1,0
BCD/RARE,0,1,1,0
BCD/REN,2,1.041237113402062,1.0019003599271115,0.0021775166610697562
BCD/REQ,0,1,1,0
BCD/RIF,0,1,1,0
BCD/RLC,0,1,1,0
BCD/RNDR,0,1,1,0
BCD/ROSE,0,1,1,0
BCD/RPL,0,1,1,0
BCD/RSR,0,1,1,0
BCD/RUNE,0,1,1,0
BCD/RVN,0,1.0271028037383179,1.0037188739577012,0.002575425639369019
BCD/SAND,0,1,1,0
BCD/SANTOS,0,1,1,0
BCD/SC,0,1,1,0
BCD/SCRT,0,1,1,0
BCD/SFP,0,1,1,0
BCD/SHIB,0,1,1,0
BCD/SKL,0,1,1,0
BCD/SNM,0,1,1,0
BCD/SNT,0,1.0266159695817492,1.003945667638412,0.0027756759632682625
BCD/SNX,0,1,1,0
BCD/SOL,0,1.0056436119116234,1.0003136613126509,0.0003133116519764837
BCD/SRM,0,1,1,0
BCD/SSV,0,1,1,0
BCD/STEEM,0,1,1,0
BCD/STG,0,1,1,0
BCD/STMX,0,1,1,0
BCD/STORJ,0,1,1,0
BCD/STPT,0,1,1,0
BCD/STRAX,0,1,1,0
BCD/STX,18,1.1792673421667967,1.0029991918872305,0.0068850891364547065
BCD/SUPER,0,1,1,0
BCD/SUSHI,0,1,1,0
BCD/SWFTC,0,1,1,0
BCD/SXP,0,1,1,0
BCD/SYS,0,1,1,0
BCD/TAMA,0,1,1,0
BCD/TFUEL,0,1,1,0
BCD/THETA,0,1.0126582278481013,1.0011883579905985,0.0013179570019271768
BCD/TKO,0,1,1,0
BCD/TLM,0,1,1,0
BCD/TOMO,0,1,1,0
BCD/TRB,0,1,1,0
BCD/TRU,0,1,1,0
BCD/TRUE,0,1,1,0
BCD/TRX,0,1.0132607956477386,1.0015557469047127,0.001005669648703107
BCD/TRY,0,1,1,0
BCD/TVK,0,1,1,0
BCD/TWT,0,1,1,0
BCD/UMA,0,1,1,0
BCD/UNFI,0,1,1,0
BCD/UNI,0,1.0065789473684208,1.0004508101448253,0.0004326584681430147
BCD/USD,0,1,1,0
BCD/USDC,0,1,1,0
BCD/USDT,0,1.0062763874671752,1.000122879366294,0.00013810176436950615
BCD/USTC,0,1,1,0
BCD/UTK,0,1,1,0
BCD/VET,0,1,1,0
BCD/VIB,0,1,1,0
BCD/VIDT,0,1,1,0
BCD/VITE,0,1,1,0
BCD/VOXEL,0,1,1,0
BCD/VSYS,0,1,1,0
BCD/WABI,0,1,1,0
BCD/WAN,0,1,1,0
BCD/WAVES,1,1.0330708661417323,1.0035313114023328,0.002830967098722916
BCD/WAXP,0,1,1,0
BCD/WBTC,0,1,1,0
BCD/WING,0,1,1,0
BCD/WOO,0,1,1,0
BCD/WRX,0,1,1,0
BCD/WTC,0,1,1,0
BCD/WXT,0,1,1,0
BCD/XCH,0,1,1,0
BCD/XEM,0,1,1,0
BCD/XLM,0,1.0112676056338028,1.0012146677588267,0.001429658375363208
BCD/XMR,0,1.0098340503995085,1.0005776460888538,0.0005061955896024604
BCD/XNO,0,1,1,0
BCD/XRP,0,1.0054607508532423,1.0003676998825872,0.0004092147125139108
BCD/XTZ,0,1.0176211453744493,1.0013971284506162,0.0011911060030400094
BCD/XVS,0,1,1,0
BCD/YGG,0,1,1,0
BCD/YOU,0,1,1,0
BCD/ZEC,2,1.0357403355215173,1.000746322731724,0.0008348982685697904
BCD/ZEN,0,1.017977528089888,1.001543723971286,0.0016454432950850687
BCD/ZIL,0,1.0190476190476192,1.0037134883542833,0.0025169260015422464
BCD/ZRX,1,1.031602708803612,1.0023800878000229,0.0023542491483147412
BCH/1INCH,0,1.0168297597017726,1.0030349911891758,0.001320127513702395
BCH/AAVE,0,1.0146179401993356,1.0030869690469237,0.001203786189514296
BCH/ACA,0,1.00998003992016,1.0010007548845719,0.0011170592431645299
BCH/ACH,0,1.00998003992016,1.0010007548845719,0.001117059243164533
BCH/ACM,0,1.0099800399201597,1.0010007548845719,0.0011170592431645374
BCH/ADA,1,1.033608532279702,1.0032501890373697,0.00135676552112251
BCH/ADX,0,1.0099800399201597,1.0010007548845719,0.0011170592431645368
BCH/AERGO,0,1.0099800399201597,1.0010007548845719,0.001117059243164537
BCH/AGIX,0,1.0099800399201597,1.0010007548845719,0.0011170592431645342
BCH/AGLD,0,1.0099800399201597,1.0010007548845719,0.0011170592431645348
BCH/ALCX,0,1.00998003992016,1.0010007548845719,0.0011170592431645338
BCH/ALGO,0,1.0275634517766499,1.0060906312942979,0.0029905723204456816
BCH/ALICE,0,1.0099800399201597,1.0010007548845719,0.0011170592431645348
BCH/ALPACA,0,1.0099800399201597,1.0010007548845719,0.0011170592431645355
BCH/ALPHA,32,2.134015345268542,1.0082404571613919,0.029871915924305575
BCH/ALPINE,0,1.00998003992016,1.0010007548845719,0.0011170592431645344
BCH/AMB,0,1.0099800399201597,1.0010007548845719,0.0011170592431645322
BCH/AMP,0,1.0099800399201597,1.0010007548845719,0.0011170592431645374
BCH/ANKR,0,1.0099800399201597,1.0010007548845719,0.0011170592431645353
BCH/ANT,0,1.0188828913816197,1.0024013828407652,0.0018173755845945264
BCH/APE,0,1.0155956701288948,1.0017806107675682,0.001423149718448642
BCH/API3,0,1.0099800399201597,1.0010007548845719,0.0011170592431645398
BCH/APT,0,1.00998003992016,1.0010007548845719,0.001117059243164533
BCH/AR,0,1.0099800399201597,1.0010007548845719,0.001117059243164536
BCH/ARDR,0,1.00998003992016,1.0010007548845719,0.0011170592431645348
BCH/ARPA,0,1.00998003992016,1.0010007548845719,0.0011170592431645305
BCH/AST,0,1.00998003992016,1.0010007548845719,0.0011170592431645257
BCH/ASTR,0,1.0099800399201597,1.0010007548845719,0.0011170592431645387
BCH/ATA,0,1.0099800399201597,1.0010007548845719,0.0011170592431645372
BCH/ATM,0,1.0099800399201597,1.0010007548845719,0.0011170592431645342
BCH/ATOM,0,1.0167314109973544,1.0035828789127579,0.0016288369089996224
BCH/AUCTION,0,1.00998003992016,1.0010007548845719,0.001117059243164536
BCH/AUD,0,1.0099800399201597,1.0010007548845719,0.001117059243164534
BCH/AUDIO,0,1.0099800399201597,1.0010007548845719,0.0011170592431645383
BCH/AVA,0,1.00998003992016,1.0010007548845719,0.0011170592431645364
BCH/AVAX,0,1.0149459089191233,1.003099277337255,0.0012878722124417474
BCH/AXS,0,1.00998003992016,1.0010007548845719,0.0011170592431645344
BCH/BADGER,15,1.066559708231416,1.0035856275510642,0.0035646331102139237
BCH/BAKE,0,1.0099800399201597,1.0010007548845719,0.0011170592431645368
BCH/BAL,0,1.00998003992016,1.0010007548845719,0.001117059243164537
BCH/BAND,0,1.0099800399201597,1.0010007548845719,0.0011170592431645325
BCH/BAR,0,1.0099800399201597,1.0010007548845719,0.0011170592431645374
BCH/BAT,0,1.0173649052500207,1.00251022672706,0.001832672269058957
BCH/BCD,0,1.00998003992016,1.0010007548845719,0.0011170592431645344
BCH/BCH,0,1.0200596810371276,1.0024423880496127,0.0019113157112832535
BCH/BEL,0,1.0099800399201597,1.0010007548845719,0.0011170592431645342
BCH/BETA,0,1.0099800399201597,1.0010007548845719,0.0011170592431645307
BCH/BICO,0,1.0099800399201597,1.0010007548845719,0.001117059243164533
BCH/BLZ,0,1.0099800399201597,1.0010007548845719,0.00111705924316454
BCH/BNB,0,1.0099800399201597,1.0017888900457628,0.0011429931466593387
BCH/BNT,3,1.0375998457786082,1.003373729886729,0.0025261263447956595
BCH/BOND,0,1.00998003992016,1.0010007548845719,0.0011170592431645344
BCH/BSV,0,1.00998003992016,1.0010007548845719,0.0011170592431645346
BCH/BTC,0,1.013808455859375,1.0027905443870446,0.0011784457423172023
BCH/BTG,0,1.0099800399201597,1.0010007548845719,0.0011170592431645335
BCH/BTM,0,1.0099800399201597,1.0010007548845719,0.0011170592431645418
BCH/BUSD,0,1.00998003992016,1.001492304125409,0.0009906795351118864
BCH/C98,0,1.0099800399201597,1.0010007548845719,0.001117059243164532
BCH/CAKE,0,1.0099800399201597,1.0010007548845719,0.0011170592431645353
BCH/CEL,0,1.0099800399201597,1.0010007548845719,0.0011170592431645333
BCH/CELO,0,1.0238289390232853,1.004075169203107,0.001930533371484848
BCH/CELR,0,1.00998003992016,1.0010007548845719,0.0011170592431645374
BCH/CELT,0,1.0099800399201597,1.0010007548845719,0.001117059243164526
BCH/CFX,0,1.0099800399201597,1.0010007548845719,0.0011170592431645342
BCH/CHESS,0,1.00998003992016,1.0010007548845719,0.001117059243164535
BCH/CHR,0,1.00998003992016,1.0010007548845719,0.001117059243164534
BCH/CHZ,0,1.0119344197006979,1.0019554511342423,0.0013391681587778643
BCH/CITY,0,1.0099800399201597,1.0010007548845719,0.001117059243164531
BCH/CLV,0,1.0099800399201597,1.0010007548845719,0.0011170592431645355
BCH/COMP,0,1.0233721368335902,1.0030408126885932,0.0013301256931106417
BCH/COS,0,1.00998003992016,1.0010007548845719,0.0011170592431645322
BCH/COTI,0,1.0099800399201597,1.0010007548845719,0.001117059243164532
BCH/CQT,0,1.0099800399201597,1.0010007548845719,0.0011170592431645325
BCH/CRV,0,1.016664802594788,1.0034033021075959,0.0013682558211024556
BCH/CSPR,0,1.0099800399201597,1.0010007548845719,0.0011170592431645338
BCH/CTK,0,1.0099800399201597,1.0010007548845719,0.0011170592431645305
BCH/CTSI,0,1.00998003992016,1.0010007548845719,0.0011170592431645344
BCH/CTXC,0,1.0099800399201597,1.0010007548845719,0.0011170592431645342
BCH/CVC,0,1.00998003992016,1.0010007548845719,0.0011170592431645335
BCH/CVX,0,1.00998003992016,1.0010007548845719,0.0011170592431645344
BCH/DAR,0,1.00998003992016,1.0010007548845719,0.0011170592431645335
BCH/DASH,0,1.0111104096963575,1.0017793047236738,0.0013175206689676905
BCH/DATA,0,1.0099800399201597,1.0010007548845719,0.0011170592431645312
BCH/DCR,0,1.0099800399201597,1.0010007548845719,0.0011170592431645325
BCH/DEGO,0,1.0099800399201597,1.0010007548845719,0.0011170592431645335
BCH/DGB,0,1.0099800399201597,1.0010007548845719,0.0011170592431645377
BCH/DIA,0,1.0099800399201597,1.0010007548845719,0.001117059243164535
BCH/DOCK,0,1.00998003992016,1.0010007548845719,0.001117059243164529
BCH/DODO,0,1.0099800399201597,1.0010007548845719,0.0011170592431645338
BCH/DOGE,0,1.0164929357576595,1.003632420998443,0.001523193122474767
BCH/DOT,0,1.015629811005381,1.0030949482706673,0.0012715506047505393
BCH/DREP,0,1.00998003992016,1.0010007548845719,0.0011170592431645329
BCH/DUSK,0,1.0099800399201597,1.0010007548845719,0.001117059243164535
BCH/DYDX,0,1.0111143728567953,1.0018791685825628,0.0013611504428338902
BCH/EGLD,0,1.0259365994236311,1.0016983516233529,0.0013506070633195588
BCH/ELF,5,1.053883834849545,1.00322160499944,0.002705115315797863
BCH/ENJ,5,1.055649630541872,1.007084992822005,0.0036093510569414245
BCH/ENS,0,1.01383492556871,1.0025274572837188,0.0015938249552203594
BCH/EOS,0,1.024661293088664,1.0047281168451678,0.0020189636065533543
BCH/ETC,0,1.0196838880291388,1.0038244448766824,0.0018071935099345329
BCH/ETH,0,1.0134108984375,1.002879052066059,0.0012119086458531956
BCH/ETHW,0,1.0099800399201597,1.0010007548845719,0.001117059243164536
BCH/EUR,0,1.0129179785156248,1.0017806180320494,0.0011999768530341441
BCH/FARM,0,1.0099800399201597,1.0010007548845719,0.0011170592431645348
BCH/FET,0,1.00998003992016,1.0010007548845719,0.0011170592431645327
BCH/FIDA,0,1.00998003992016,1.0010007548845719,0.0011170592431645318
BCH/FIL,0,1.021797049062836,1.004123476718803,0.001947281677226143
BCH/FIO,0,1.0099800399201597,1.0010007548845719,0.001117059243164539
BCH/FIRO,0,1.00998003992016,1.0010007548845719,0.0011170592431645355
BCH/FIS,0,1.0099800399201597,1.0010007548845719,0.0011170592431645364
BCH/FLM,0,1.0099800399201597,1.0010007548845719,0.001117059243164534
BCH/FLOW,0,1.0281357666723518,1.0024654408734657,0.0020058927193253623
BCH/FLUX,0,1.00998003992016,1.0010007548845719,0.0011170592431645377
BCH/FOR,0,1.0099800399201597,1.0010007548845719,0.0011170592431645353
BCH/FORTH,0,1.0099800399201597,1.0010007548845719,0.0011170592431645286
BCH/FRONT,0,1.0099800399201597,1.0010007548845719,0.001117059243164532
BCH/FTM,0,1.0099800399201597,1.0010007548845719,0.0011170592431645338
BCH/FXS,0,1.0099800399201597,1.0010007548845719,0.001117059243164536
BCH/GAL,0,1.00998003992016,1.0010007548845719,0.0011170592431645292
BCH/GALA,0,1.0099800399201597,1.0010007548845719,0.0011170592431645355
BCH/GAS,1,1.0532507739938077,1.0029121300996706,0.0021321805619568058
BCH/GBP,0,1.0099800399201597,1.0010007548845719,0.0011170592431645353
BCH/GLM,0,1.00998003992016,1.0010007548845719,0.0011170592431645342
BCH/GLMR,0,1.0099800399201597,1.0010007548845719,0.0011170592431645307
BCH/GMT,0,1.0099800399201597,1.0010007548845719,0.0011170592431645357
BCH/GMX,0,1.0099800399201597,1.0010007548845719,0.0011170592431645342
BCH/GNS,0,1.0099800399201597,1.0010007548845719,0.00111705924316453
BCH/GRT,0,1.02278349542064,1.0020940516977157,0.001796660719070436
BCH/GTC,0,1.0099800399201597,1.0010007548845719,0.001117059243164533
BCH/HARD,0,1.0099800399201597,1.0010007548845719,0.0011170592431645353
BCH/HBAR,0,1.017832542476657,1.0025790759477726,0.0021946894806753846
BCH/HFT,0,1.0099800399201597,1.0010007548845719,0.0011170592431645335
BCH/HIGH,0,1.0099800399201597,1.0010007548845719,0.0011170592431645329
BCH/HIVE,0,1.0099800399201597,1.0010007548845719,0.0011170592431645292
BCH/HOOK,0,1.0099800399201597,1.0010007548845719,0.00111705924316453
BCH/ICP,0,1.028826446280992,1.0055500694546198,0.002517159985944707
BCH/ICX,5,1.4796747967479675,1.0052761610639798,0.004434456695612159
BCH/IDEX,0,1.0099800399201597,1.0010007548845719,0.001117059243164531
BCH/ILV,0,1.00998003992016,1.0010007548845719,0.0011170592431645325
BCH/IMX,0,1.0099800399201597,1.0010007548845719,0.0011170592431645348
BCH/INJ,0,1.00998003992016,1.0010007548845719,0.0011170592431645353
BCH/IOST,9,1.0338749016745044,1.0106499328453205,0.006462765016566141
BCH/IOTA,3,1.0475004698364967,1.004621471436424,0.0031820254272663774
BCH/IOTX,0,1.0099800399201597,1.0010007548845719,0.001117059243164527
BCH/IRIS,0,1.0099800399201597,1.0010007548845719,0.0011170592431645361
BCH/JASMY,0,1.00998003992016,1.0010007548845719,0.0011170592431645461
BCH/JOE,0,1.0099800399201597,1.0010007548845719,0.001117059243164524
BCH/JST,0,1.0099800399201597,1.0010007548845719,0.0011170592431645435
BCH/KAVA,0,1.0099800399201597,1.0010007548845719,0.0011170592431645338
BCH/KDA,0,1.0099800399201597,1.0010007548845719,0.001117059243164537
BCH/KLAY,24,1.3824786324786325,1.003101398419734,0.010278281651879639
BCH/KMD,0,1.0099800399201597,1.0010007548845719,0.0011170592431645368
BCH/KNC,1,1.0356397464270979,1.0025551980176035,0.0018261059705935619
BCH/KSM,0,1.028770450541153,1.0033738139990669,0.002183076640550485
BCH/LAZIO,0,1.0099800399201597,1.0010007548845719,0.001117059243164535
BCH/LDO,0,1.00998003992016,1.0010007548845719,0.0011170592431645335
BCH/LINA,0,1.0099800399201597,1.0010007548845719,0.0011170592431645429
BCH/LINK,0,1.02197929461309,1.0039601826628086,0.0016138769306268607
BCH/LIT,0,1.0099800399201597,1.0010007548845719,0.001117059243164534
BCH/LOKA,0,1.00998003992016,1.0010007548845719,0.0011170592431645344
BCH/LOOM,0,1.0099800399201597,1.0010007548845719,0.0011170592431645361
BCH/LPT,0,1.00998003992016,1.0010007548845719,0.0011170592431645368
BCH/LRC,0,1.0157268285034884,1.0018604473578354,0.0014040549285792168
BCH/LSK,2,1.043719563066297,1.0033616247621042,0.0023430228243017234
BCH/LTC,0,1.014385291766587,1.0030868332407699,0.0013067432387796943
BCH/LTO,0,1.0099800399201597,1.0010007548845719,0.0011170592431645292
BCH/LUNA,1,1.0457062518312785,1.0023157030208243,0.0011991405824778698
BCH/LUNC,0,1.0099800399201597,1.0010007548845719,0.0011170592431645338
BCH/MAGIC,0,1.0099800399201597,1.0010007548845719,0.0011170592431645325
BCH/MANA,0,1.0153415459811477,1.0015685206256344,0.0012505583159425578
BCH/MATIC,0,1.0151161212041513,1.0031853953605283,0.0013510625383746687
BCH/MBOX,0,1.0099800399201597,1.0010007548845719,0.0011170592431645348
BCH/MC,0,1.0099800399201597,1.0010007548845719,0.0011170592431645348
BCH/MDT,0,1.00998003992016,1.0010007548845719,0.001117059243164538
BCH/MDX,0,1.0099800399201597,1.0010007548845719,0.0011170592431645355
BCH/MINA,0,1.00998003992016,1.0010007548845719,0.0011170592431645316
BCH/MITH,0,1.0099800399201597,1.0010007548845719,0.0011170592431645286
BCH/MKR,1,1.0756071892862302,1.0032128990927232,0.0018990305683514457
BCH/MLN,0,1.0099800399201597,1.0010007548845719,0.0011170592431645353
BCH/MOB,0,1.0099800399201597,1.0010007548845719,0.0011170592431645344
BCH/MOVR,0,1.00998003992016,1.0010007548845719,0.0011170592431645346
BCH/MTL,0,1.0099800399201597,1.0010007548845719,0.0011170592431645342
BCH/MULTI,0,1.0099800399201597,1.0010007548845719,0.0011170592431645335
BCH/NAS,0,1.0099800399201597,1.0010007548845719,0.0011170592431645353
BCH/NEAR,0,1.029838261914959,1.0049462263259468,0.0023493485118408776
BCH/NEBL,0,1.0099800399201597,1.0010007548845719,0.0011170592431645338
BCH/NEO,0,1.0165018219677249,1.0022027299169598,0.0017972511775731365
BCH/NEXO,0,1.00998003992016,1.0010007548845719,0.0011170592431645361
BCH/NKN,0,1.0099800399201597,1.0010007548845719,0.0011170592431645329
BCH/NMR,0,1.00998003992016,1.0010007548845719,0.0011170592431645327
BCH/NULS,1,1.0309734513274336,1.0040023900413446,0.0026807222099582625
BCH/OAX,0,1.0099800399201597,1.0010007548845719,0.0011170592431645348
BCH/OCEAN,0,1.0099800399201597,1.0010007548845719,0.0011170592431645344
BCH/OG,0,1.0099800399201597,1.0010007548845719,0.0011170592431645281
BCH/OGN,0,1.0099800399201597,1.0010007548845719,0.0011170592431645294
BCH/OKB,0,1.0099800399201597,1.0010007548845719,0.0011170592431645338
BCH/OKT,0,1.00998003992016,1.0010007548845719,0.0011170592431645346
BCH/OM,0,1.00998003992016,1.0010007548845719,0.0011170592431645387
BCH/OMG,0,1.027276357189631,1.0022922909669034,0.001822401590206642
BCH/ONE,0,1.0099800399201597,1.0010007548845719,0.0011170592431645316
BCH/ONG,0,1.0099800399201597,1.0010007548845719,0.0011170592431645327
BCH/ONT,3,1.0436019161883385,1.0046416222828782,0.0030890365028303003
BCH/OP,0,1.0099800399201597,1.0010007548845719,0.0011170592431645364
BCH/ORN,0,1.00998003992016,1.0010007548845719,0.001117059243164533
BCH/OSMO,0,1.00998003992016,1.0010007548845719,0.001117059243164534
BCH/OXT,0,1.0099800399201597,1.0010007548845719,0.0011170592431645314
BCH/PAXG,0,1.0099800399201597,1.0010007548845719,0.0011170592431645325
BCH/PEOPLE,2,1.0368821292775665,1.005785802450764,0.004271650032280149
BCH/PERP,0,1.00998003992016,1.0010007548845719,0.0011170592431645357
BCH/PHA,4,1.0534209454591024,1.0040752570639682,0.0028735053270507564
BCH/PHB,0,1.0099800399201597,1.0010007548845719,0.001117059243164536
BCH/PIVX,0,1.0099800399201597,1.0010007548845719,0.00111705924316453
BCH/PLA,0,1.00998003992016,1.0010007548845719,0.0011170592431645366
BCH/POLS,0,1.00998003992016,1.0010007548845719,0.0011170592431645299
BCH/POLYX,0,1.0099800399201597,1.0010007548845719,0.0011170592431645383
BCH/POND,0,1.0099800399201597,1.0010007548845719,0.0011170592431645411
BCH/PORTO,0,1.0099800399201597,1.0010007548845719,0.0011170592431645348
BCH/POWR,0,1.0099800399201597,1.0010007548845719,0.0011170592431645346
BCH/PROM,0,1.0099800399201597,1.0010007548845719,0.001117059243164535
BCH/PSG,0,1.0099800399201597,1.0010007548845719,0.0011170592431645329
BCH/PST,0,1.00998003992016,1.0010007548845719,0.0011170592431645277
BCH/PYR,0,1.00998003992016,1.0010007548845719,0.0011170592431645344
BCH/QI,0,1.0099800399201597,1.0010007548845719,0.001117059243164521
BCH/QKC,0,1.00998003992016,1.0010007548845719,0.0011170592431645353
BCH/QLC,0,1.0099800399201597,1.0010007548845719,0.0011170592431645342
BCH/QNT,0,1.00998003992016,1.0010007548845719,0.0011170592431645361
BCH/QTUM,0,1.0173267326732676,1.0022586849378305,0.0016418368140125547
BCH/QUICK,0,1.0099800399201597,1.0010007548845719,0.0011170592431645366
BCH/RAD,0,1.00998003992016,1.0010007548845719,0.0011170592431645344
BCH/RARE,0,1.0099800399201597,1.0010007548845719,0.0011170592431645327
BCH/REN,2,1.0429929938631108,1.0029030182915126,0.0024509604269791923
BCH/REQ,0,1.0099800399201597,1.0010007548845719,0.0011170592431645283
BCH/RIF,0,1.00998003992016,1.0010007548845719,0.0011170592431645357
BCH/RLC,0,1.0099800399201597,1.0010007548845719,0.0011170592431645305
BCH/RNDR,0,1.00998003992016,1.0010007548845719,0.0011170592431645344
BCH/ROSE,0,1.00998003992016,1.0010007548845719,0.0011170592431645249
BCH/RPL,0,1.0099800399201597,1.0010007548845719,0.0011170592431645338
BCH/RSR,0,1.00998003992016,1.0010007548845719,0.0011170592431645407
BCH/RUNE,0,1.0099800399201597,1.0010007548845719,0.001117059243164536
BCH/RVN,0,1.0298216007714562,1.0047233787068237,0.002821443530351227
BCH/SAND,0,1.0099800399201597,1.0010007548845719,0.0011170592431645353
BCH/SANTOS,0,1.0099800399201597,1.0010007548845719,0.0011170592431645338
BCH/SC,0,1.0099800399201597,1.0010007548845719,0.0011170592431645372
BCH/SCRT,0,1.0099800399201597,1.0010007548845719,0.0011170592431645312
BCH/SFP,0,1.00998003992016,1.0010007548845719,0.0011170592431645346
BCH/SHIB,0,1.0099800399201597,1.0010007548845719,0.0011170592431645299
BCH/SKL,0,1.00998003992016,1.0010007548845719,0.0011170592431645212
BCH/SNM,0,1.0099800399201597,1.0010007548845719,0.0011170592431645307
BCH/SNT,1,1.0306340359988988,1.004950363965833,0.0029938815994535045
BCH/SNX,6,1.041768223923221,1.0049109788018578,0.0028063922479644485
BCH/SOL,0,1.014871382636656,1.0031318895306534,0.0012795330710481492
BCH/SRM,0,1.0099800399201597,1.0010007548845719,0.001117059243164535
BCH/SSV,0,1.0099800399201597,1.0010007548845719,0.0011170592431645368
BCH/STEEM,0,1.0099800399201597,1.0010007548845719,0.0011170592431645294
BCH/STG,0,1.00998003992016,1.0010007548845719,0.0011170592431645338
BCH/STMX,0,1.0099800399201597,1.0010007548845719,0.0011170592431645188
BCH/STORJ,0,1.0099800399201597,1.0010007548845719,0.0011170592431645338
BCH/STPT,0,1.0099800399201597,1.0010007548845719,0.0011170592431645361
BCH/STRAX,0,1.0099800399201597,1.0010007548845719,0.0011170592431645355
BCH/STX,20,1.1813545410024904,1.004002848403584,0.006967912639615131
BCH/SUPER,0,1.0099800399201597,1.0010007548845719,0.001117059243164537
BCH/SUSHI,0,1.02402071457481,1.0034543967269307,0.0014723702272393952
BCH/SWFTC,0,1.00998003992016,1.0010007548845719,0.00111705924316453
BCH/SXP,0,1.0099800399201597,1.0010007548845719,0.0011170592431645329
BCH/SYS,0,1.00998003992016,1.0010007548845719,0.0011170592431645377
BCH/TAMA,0,1.00998003992016,1.0010007548845719,0.0011170592431645329
BCH/TFUEL,0,1.0099800399201597,1.0010007548845719,0.0011170592431645292
BCH/THETA,0,1.0154237253387821,1.0021903360935696,0.0017491757390120258
BCH/TKO,0,1.0099800399201597,1.0010007548845719,0.0011170592431645346
BCH/TLM,0,1.0099800399201597,1.0010007548845719,0.0011170592431645242
BCH/TOMO,0,1.00998003992016,1.0010007548845719,0.0011170592431645344
BCH/TRB,0,1.0099800399201597,1.0010007548845719,0.001117059243164531
BCH/TRU,0,1.00998003992016,1.0010007548845719,0.0011170592431645292
BCH/TRUE,0,1.00998003992016,1.0010007548845719,0.0011170592431645396
BCH/TRX,0,1.0183619593035662,1.0039641669644437,0.0015499834494725568
BCH/TRY,0,1.0099800399201597,1.0010007548845719,0.0011170592431645322
BCH/TVK,0,1.0099800399201597,1.0010007548845719,0.001117059243164536
BCH/TWT,0,1.00998003992016,1.0010007548845719,0.0011170592431645327
BCH/UMA,0,1.00998003992016,1.0010007548845719,0.0011170592431645379
BCH/UNFI,0,1.0099800399201597,1.0010007548845719,0.0011170592431645344
BCH/UNI,0,1.0273504466618277,1.0038406985927266,0.00221490864381226
BCH/USD,0,1.0121971385542168,1.0016673767127044,0.0011031990885245258
BCH/USDC,0,1.0101155360641971,1.001464005726272,0.0009884768445021929
BCH/USDT,0,1.0111899634823467,1.001666605781192,0.0009469994074123051
BCH/USTC,0,1.0099800399201597,1.0010007548845719,0.0011170592431645307
